avaliacao_media,categoria,cores_disponiveis,data_coleta,desconto_percentual,drop,em_estoque,genero,loja,marca,material_cabedal,modelo,peso,preco,preco_original,qtd_avaliacoes,tamanhos_disponiveis,tecnologia,tipo_fecho,tipo_sola,url_imagem,url_produto
3.6,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,DM DAMANDO,Nylon,Combo 2 Tênis Masculino Academia Esportivo Caminhada Corrida Leve Confortavel com Relógio Digital,,139.9,37.15,11,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61ZOwO-4f9L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Academia-Esportivo-Caminhada-Confortavel/dp/B0DZ74VS5Z/ref=is_sr_dp_2?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-231&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74&xpid=ERuU6uEzXaAxz
3.6,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,DM DAMANDO,Nylon,Combo 2 Tênis Masculino Academia Esportivo Caminhada Corrida Leve Confortavel com Relógio Digital,,139.9,37.15,11,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/612e4sgVBQL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Academia-Esportivo-Caminhada-Confortavel/dp/B0DZ72TNWK/ref=sr_1_231?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-231&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74&xpid=ERuU6uEzXaAxz
4.7,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,Genérico,Nylon,Tênis Academia Masculino Esportivo Corrida Caminhada Treino Musculação Running Conforto Leve Confortável Macio Flexivel Malha + Relogio Digital,,69.9,37.15,4,,Gel,Cadarço,Borracha Antiderrapante Micro Expandido,https://m.media-amazon.com/images/I/6149eOExkrL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Esportivo-Caminhada-Muscula%C3%A7%C3%A3o-Confort%C3%A1vel/dp/B0CHN71ZFT/ref=is_sr_s_dp_2?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-230&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
4.7,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,Genérico,Nylon,Tênis Academia Masculino Esportivo Corrida Caminhada Treino Musculação Running Conforto Leve Confortável Macio Flexivel Malha + Relogio Digital,,69.9,37.15,4,,Gel,Cadarço,Borracha Antiderrapante Micro Expandido,https://m.media-amazon.com/images/I/61QMF0wEudL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Esportivo-Caminhada-Muscula%C3%A7%C3%A3o-Confort%C3%A1vel/dp/B0CHN8CQDV/ref=is_sr_s_dp_1?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-230&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
4.7,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,Genérico,Nylon,Tênis Academia Masculino Esportivo Corrida Caminhada Treino Musculação Running Conforto Leve Confortável Macio Flexivel Malha + Relogio Digital,,69.9,37.15,4,,Gel,Cadarço,Borracha Antiderrapante Micro Expandido,https://m.media-amazon.com/images/I/61QMF0wEudL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Esportivo-Caminhada-Muscula%C3%A7%C3%A3o-Confort%C3%A1vel/dp/B0CHN8CQDV/ref=sr_1_230?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-230&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
5.0,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,Genérico,Nylon,"Tênis Academia Lorenzzo Lopez Racer – Masculino, Leve, Confortável, Antiderrapante",,118.65,37.15,1,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/616Aspff9tL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Masculino-Lorenzzo-Lopez-Racer/dp/B0FGZZSP9D/ref=is_sr_s_dp_5?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-229&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74&xpid=ERuU6uEzXaAxz
5.0,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,Genérico,Nylon,"Tênis Academia Lorenzzo Lopez Racer – Masculino, Leve, Confortável, Antiderrapante",,118.65,99.99,1,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61xvKEPkfLL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Masculino-Lorenzzo-Lopez-Racer/dp/B0FGZPYSYW/ref=is_sr_s_dp_4?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-229&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74&xpid=ERuU6uEzXaAxz
5.0,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,Genérico,Nylon,"Tênis Academia Lorenzzo Lopez Racer – Masculino, Leve, Confortável, Antiderrapante",,118.65,37.15,1,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61OC--LCngL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Masculino-Lorenzzo-Lopez-Racer/dp/B0FGZXMWB5/ref=is_sr_s_dp_3?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-229&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74&xpid=ERuU6uEzXaAxz
5.0,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,Genérico,Nylon,"Tênis Academia Lorenzzo Lopez Racer – Masculino, Leve, Confortável, Antiderrapante",,118.65,37.15,1,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/619SNMwe04L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Masculino-Lorenzzo-Lopez-Racer/dp/B0FGZ58LY3/ref=is_sr_s_dp_2?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-229&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74&xpid=ERuU6uEzXaAxz
5.0,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,Genérico,Nylon,"Tênis Academia Lorenzzo Lopez Racer – Masculino, Leve, Confortável, Antiderrapante",,118.65,,1,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/51D77NRh8-L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Masculino-Lorenzzo-Lopez-Racer/dp/B0FGZT5FQ8/ref=is_sr_s_dp_1?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-229&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74&xpid=ERuU6uEzXaAxz
5.0,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,Genérico,Nylon,"Tênis Academia Lorenzzo Lopez Racer – Masculino, Leve, Confortável, Antiderrapante",,118.65,37.15,1,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/51D77NRh8-L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Masculino-Lorenzzo-Lopez-Racer/dp/B0FGZT5FQ8/ref=sr_1_229?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-229&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74&xpid=ERuU6uEzXaAxz
4.1,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,DM DAMANDO,Nylon,DM Damando Tênis Masculino Academia Corrida Treino Esportivo Caminhada Confortável e Leve Branco,,64.9,,285,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/611uvAUUNAL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Corrida-Caminhada-Academia-Num%C3%A9rico/dp/B0DF492GSH/ref=is_sr_s_dp_5?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-228&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
4.1,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,DM DAMANDO,Nylon,DM Damando Tênis Masculino Academia Corrida Treino Esportivo Caminhada Confortável e Leve Branco,,64.9,37.15,285,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61wxhzstjAL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Corrida-Caminhada-Academia-Num%C3%A9rico/dp/B0DF43XFKT/ref=is_sr_s_dp_4?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-228&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
4.1,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,DM DAMANDO,Malha,DM Damando Tênis Masculino Academia Corrida Treino Esportivo Caminhada Confortável e Leve Branco,,64.9,37.15,285,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/611+Vn+2MjL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Corrida-Caminhada-Academia-Num%C3%A9rico/dp/B0DF48SFRJ/ref=is_sr_s_dp_3?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-228&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
4.1,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,DM DAMANDO,Nylon,DM Damando Tênis Masculino Academia Corrida Treino Esportivo Caminhada Confortável e Leve Branco,,64.9,37.15,285,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/611bbIh-mJL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Corrida-Caminhada-Academia-Num%C3%A9rico/dp/B0DF4ZHCLB/ref=is_sr_s_dp_2?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-228&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
4.1,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,DM DAMANDO,Nylon,DM Damando Tênis Masculino Academia Corrida Treino Esportivo Caminhada Confortável e Leve Branco,,64.9,,285,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61oiNckdZ8L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Corrida-Caminhada-Academia-Num%C3%A9rico/dp/B0DF4XDM27/ref=is_sr_s_dp_1?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-228&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
4.1,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,DM DAMANDO,Nylon,DM Damando Tênis Masculino Academia Corrida Treino Esportivo Caminhada Confortável e Leve Branco,,64.9,37.15,285,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61oiNckdZ8L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Corrida-Caminhada-Academia-Num%C3%A9rico/dp/B0DF4XDM27/ref=sr_1_228?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-228&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
4.3,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,RUNWAY,Nylon,Tênis De Caminhada Academia Runway Training Feminino,,138.9,29.99,34,,,Cadarço,Borracha sintética,https://m.media-amazon.com/images/I/61Haji3uWhL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Caminhada-Academia-Training-Feminino-Tamanho/dp/B08XY1PR1T/ref=is_sr_dp_3?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-227&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74&xpid=ERuU6uEzXaAxz
4.3,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,RUNWAY,Nylon,Tênis De Caminhada Academia Runway Training Feminino,,138.9,29.99,34,,,Cadarço,Borracha sintética,https://m.media-amazon.com/images/I/61yZVUQrimL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Caminhada-Academia-Training-Feminino-Tamanho/dp/B08XY38TT6/ref=is_sr_dp_2?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.hU3ZEobTa0A3CfkZ_GR_wVGNl3VQ22rtBYmcARiN8mzMW8TsFtCU9ppnKPliiWofGU0ZlZuSYdJSltWiJTRyDTtQouytiZ3bja90K1GitquWL88Vo422hR7ya_5iiOhcp_wCMP_SyPBDaHwuk-vQCVcKxJ_VhkPLXX7e7FQvYogqXawCeI3JF2wblLNHtjedBlCaVog6f3dXI-TvKtJKfzutspQvKdSsyvpluvgo46Ddnv5XxA27saSgRF0I7HRDwCkK69qVcp5dwuPkZhg31n-cjhIJEn_cfwZwiV9DGQY.WSAIdv_2W-eTI1W8BIwMJghbIJKzCa9imuGcVzPd7Ds&dib_tag=se&keywords=tenis+de+corrida&qid=1761925706&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-227&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74&xpid=ERuU6uEzXaAxz
